text|label|lang|font
Ministério Comunicações Telebras ( TELB4 ) liberam 10 antenas manter internet Sebastião após chuvas . expectativa quatro antenas cheguem litoral ainda nesta terça-feira . . Ministério Comunicações Telebras ( TELB4 ) disponibilizaram dez antenas portáteis auxílio comunicação via satélite Sebastião , litoral paulista , locais atingidos fortes chuvas causadoras dezenas mortes região , informou pasta nota nesta terça-feira . disponibilizados dois engenheiros darão suporte treinamento . Cada equipamento capacidade garantir 20 Mbps ( Megabits segundo ) conexão . expectativa quatro antenas cheguem litoral ainda nesta terça-feira . “ Comunicação , especialmente internet , direito devemos assegurar . antenas possibilitarão comunicação equipes atuam áreas isoladas desobstrução estradas , exemplo ” , disse comunicado ministro pasta , Juscelino Filho . equipamentos funcionam Terminais Transportáveis Telebras Satélite ( T3SAT ) , conectam internet meio Satélite Geoestacionário Defesa Comunicações Estratégicas ( SGDC ) . equipamento , disponibilizado maleta 97 cm altura 82 cm largura , espessura 32 cm , possibilita conexão taxa transmissão 20 Mbps download 2 Mbps upload . antena acompanha 76 cm diâmetro . dispositivo bateria uso períodos falta energia , duração oito horas . modem equipa T3SAT possui Wi-Fi embarcado podem conectados aparelhos celulares computadores . ( Reuters )|2|ptbr|infomoney
Americanas ( AMER3 ) R $ 700 milhões imóveis outras empresas grupo , aponta laudo . consultoria , companhia pode levantar R $ 206 milhões vender imóveis ‘ liquidação ’ ; CEO prevê R $ 2 bilhões R $ 3 bilhões venda marcas . plano recuperação judicial Americanas ( AMER3 ) , entregue Justiça segunda-feira , trouxe laudos viabilidade econômica companhia avaliação ativos . contas consultoria Apsis , avaliou ativos , empresa R $ 307 milhões imóveis , podem valer R $ 206 milhões vendidos “ liquidação ” . Citadas ainda ativos podem vir usados levantar recursos empresa , marcas grupo sob nome Americanas valem R $ 390 milhões , R $ 262 milhões vendidas liquidação . Plano Recuperação Judicial , companhia afirma “ forma levantamento recursos , recuperandas poderão promover alienação bens integram ativo permanente ( circulante ) Grupo Americanas ” . lista , Hortifruti Natural Terra , participação 70 % empresa Uni . co ( dona marcas Imaginarium Puket ) , jatinho modelo BEM-505 Embraer marcas companhia . entrevista Estadão/Broadcast noite segunda-feira , novo CEO companhia , Leonardo Coelho , disse empresa deve levantar R $ 2 bilhões R $ 3 bilhões venda Hortifruti , participação Uni . co jatinho . plano , possibilidade levantar recursos “ outros bens , móveis imóveis , integrantes ativo permanente , sob forma UPIs ( Unidade Produtiva Isolada ) ” . Coelho disse plano recuperação judicial existe garantir operação empresa , , sim , pode fechamento lojas redução centros distribuição , ainda direcionamento inicial . “ operação rentável , hoje , precisa ajustes . plano transformação potencial recuperar rentabilidade digital ” , afirmou .|1|ptbr|infomoney
Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .|0|eng|financial-phrase-bank
As vendas líquidas caíram 5% em relação ao exercício anterior.|0|ptbr|financial-phrase-bank
Prefeitura de São Paulo proíbe novo serviço de transporte por aplicativo através de “tuk-tuks”|0|ptbr|google-news
Mercado financeiro hoje: exterior com pouco fôlego; Brasil atento à posse de Tebet|1|ptbr|b3
'Bloomberg Technology' Full Show (04/24/2023)|1|eng|google-news
TCU proíbe Bolsonaro usar vender joias trazidas Arábia Saudita . PF abriu inquérito apurar caso após Receita informar governo anterior adotou procedimentos incorporação itens patrimônio público . ex-presidente Jair Bolsonaro poderá usar vender joias recebidas governo Arábia Saudita . determinação publicada Tribunal Contas União ( TCU ) expedida ministro Augusto Nardes , acatou pedido assinado subprocurador-geral órgão , Lucas Furtado . Nardes determinou ex-presidente deve preservar “ intacto , qualidade fiel depositário , ulterior deliberação desta corte contas , abstendo-se usar , dispor alienar qualquer peça oriunda acervo joias objeto processo exame ” . decisão publicada quinta-feira ( 9 ) . Relator processo TCU , Nardes determinou ainda investigações verificar Polícia Federal Receita Federal atuaram forma adequada apuração fatos relatados órgãos sofreram pressão interna alta cúpula governo anterior . senador Jorge Kajuru ( PSB-GO ) acionou presidente TCU , Bruno Dantas , pedir suspeição ministro Augusto Nardes relatar caso . fim novembro , Nardes – indicado Bolsonaro – pediu licença TCU cinco dias após divulgação áudios WhatsApp . gravações , afirmou “ acontecendo movimento forte casernas ” haveria “ desenlace bastante forte Nação ” , referência manifestações antidemocráticas portas quartéis após derrota Bolsonaro urnas . Posteriormente assessoria Nardes divulgou nota repudiando manifestações antidemocráticas , lamentava interpretação áudio dirigido grupo amigos . InvestigaçõesO TCU investiga ex-presidente tentativa receber ilegalmente joias valor total estimado cerca três milhões euros , equivalente aproximadamente R $ 16 , 5 milhões , seguem posse Receita Federal . Trata-se colar , anel , relógio par brincos diamantes . Além dessa caixa , existem outros itens recebidos título presente governo árabe . CNN Brasil afirmou Bolsonaro admitiu ter incorporado acervo pessoal caixa contendo relógio pulso , par abotoaduras , caneta , anel espécie rosário . caso envolvendo ingresso irregular país joias procedentes Arábia Saudita pode levar ex-chefe Executivo responder crimes lavagem dinheiro , desvio recursos públicos ( peculato ) , descaminho delitos natureza tributária . momento , Polícia Federal , Ministério Público Federal , Receita Federal , Controladoria-Geral União Ministério Público junto Tribunal Contas União ( TCU ) posicionaram publicamente vão abrir investigações apurar circunstâncias episódio . nota pública terça-feira , Wassef informou Bolsonaro declarou oficialmente “ bens caráter personalíssimo recebidos viagens , existindo irregularidade condutas ” –ou , artigos passíveis serem adicionados acervo pessoal , apenas destinados propriedade União . Nesta semana , G1 TV Globo divulgaram vídeo aparece militar enviado Planalto pressiona auditor Receita Guarulhos liberar presente retido , conjunto avaliado R $ 16 , 5 milhões . episódio ocorreu dezembro 2022 , pouco antes fim mandato . PF deverá investigar suposta existência três crimes relação acaso . primeiro descaminho , verificar partes envolvidas estariam tentando esquivar pagamento imposto entrada joias Brasil . segundo suposto delito peculato , autoridades devem avaliar ex-presidente ex-primeira-dama Michelle Bolsonaro utilizaram cargo tentar apropriar joias vez destiná-las patrimônio União . último , pode entrar radar PF crime lavagem dinheiro , hipótese considerarem tentaram ocultar origem ilícita joias . ex-presidente poderá alvo sanções cíveis , administrativas tributárias , considerado tentativa real beneficiário presentes mediante fraude simulação . punição perda mercadoria além multa . Bolsonaro defesa jurídica separada Michelle , disseram duas fontes Reuters . ex-primeira-dama disse redes sociais conhecimento tema . ex-presidente tampouco dito aliados próximos efetivamente vai voltar país . nova investigação deverá primeira esfera criminal aberta desde Bolsonaro deixou comando país garantia foro privilegiado , deixa vulnerável medidas restritivas busca apreensão . ex-presidente sendo investigado Supremo Tribunal Federal inquérito apura ataques sedes Três Poderes Brasília 8 janeiro menos quatro inquéritos . ações contra ex-presidente analisadas Justiça Eleitoral pedem fique inelegível . Ex-ministro depoimento adiadoNesta semana , PF aceitou adiar tomada depoimento ex-ministro Minas Energia Bento Albuquerque ex-assessor ministerial Marcos André Santos Soeiro . dois ouvidos inquérito , vez joias sido presenteadas durante viagem negócios Albuquerque fez país 2021 , caráter oficial . depoimento videoconferência , provavelmente próxima terça-feira ( 14 ) . oitiva prevista quinta-feira ( 9 ) adiada pedido advogados ex-ministro . inquérito policial tramita Delegacia Repressão Crimes Fazendários Superintendência PF , Paulo . ( agências )|0|ptbr|infomoney
The value of the order is USD 2.2 mn .|1|eng|financial-phrase-bank
Marimekko is considering further measures in the matter .|1|eng|financial-phrase-bank
Construction is scheduled to start in April-June 2007 and to be completed in early 2008 .|1|eng|financial-phrase-bank
The value of the order is around EUR 100 million .|1|eng|financial-phrase-bank
` By separating side businesses we will be able to faster expand and develop Tapro retail network .|2|eng|financial-phrase-bank
At first , Solteq 's services to companies operating in the St. Petersburg area will include maintenance and material management systems and data collection solutions .|1|eng|financial-phrase-bank
A Amer, que comprou a Salomon da adidas em outubro, disse que os cortes de empregos têm como objetivo aumentar a competitividade.|1|ptbr|financial-phrase-bank
Ucrânia pode contar financiamento FMI , afirma diretora-geral FMI . reiterar apoio Ucrânia , disse possível realizar “ programa completo financiamento FMI ” dedicado país . diretora-geral Fundo Monetário Internacional ( FMI ) , Kristalina Georgieva , fim visita Ucrânia nesta terça-feira , disse espera ver recuperação econômica gradual país “ longo ano ” . semana , invasão país Rússia completa ano . Masterclass GratuitaLucros Além BolsaComo ter potencial ganhar Renda Fixa depender ânimos mercado oscilações BolsaAo reiterar apoio Ucrânia , diretora-geral disse possível realizar “ programa completo financiamento FMI ” dedicado país , resultado grande captação doações meio ferramenta Monitoramento Programa envolvimento Diretoria ( PMB , sigla inglês ) instituição . Durante pronunciamento , Georgieva parabenizou economia ucraniana resiliência momento , meio conflito Rússia , além dizer autoridades país trabalhando foco “ período transformação adesão União Europeia ( UE ) ” .|2|ptbr|infomoney
As 20 empresas de capital aberto mais rentáveis do Brasil até outubro|2|ptbr|b3
Intelbras ( INTB3 ) lucra R $ 161 , 2 milhões 4º trimestre 2022 , alta anual 61 % . Receita líquida somou R $ 1 , 217 bilhão quarto trimestre deste ano , crescimento 34 , 3 % comparação igual etapa 2021 . Intelbras ( INTB3 ) reportou lucro líquido R $ 161 , 2 milhões quarto trimestre 2022 ( 4T22 ) , montante 61 % superior reportado intervalo 2021 . acordo companhia , resultado deve forte resultado operacional período . lucro antes juros , impostos , depreciação amortização ( Ebitda , sigla inglês ) totalizou R $ 160 , 4 milhões 4T22 , crescimento 38 , 4 % relação 4T21 . receita líquida somou R $ 1 , 217 bilhão quarto trimestre deste ano , crescimento 34 , 3 % comparação igual etapa 2021 . Lucros Além BolsaMasterclass GratuitaComo ter potencial ganhar Renda Fixa depender ânimos mercado oscilações BolsaLeia : Confira calendário resultados 4º trimestre 2022 Bolsa brasileiraO esperar temporada resultados 4º trimestre 2022 ? Confira ficar olhoA margem Ebitda atingiu 13 , 2 % outubro dezembro , alta 0 , 4 ponto percentual ( p. p. ) frente margem registrada 4T21 . retorno sobre capital investido ( ROIC ) 26 , 4 % 4T22 , aumento 0 , 9 p. p. comparação ano ano . lucro bruto atingiu cifra R $ 344 , 8 milhões quarto trimestre 2022 , aumento 34 % comparação igual etapa 2021 . margem bruta 28 , 3 % 4T22 , baixa 0 , 1 p. p. frente margem 4T21 . despesas administrativas gerais somaram R $ 69 , 6 milhões 4T22 , crescimento 49 , 7 % relação período 2021 .|2|ptbr|infomoney
The server is responsible for managing devices and user accounts and a desktop client application enables remote access to the mobile phones .|1|eng|financial-phrase-bank
LONDON MarketWatch -- Nokia nok said it 's won a five-year services contract to run Hutchison Essar 's network operations in nine locations in India .|2|eng|financial-phrase-bank
Uma parte, US $ 12,5 milhões, será registrada como parte de seus ganhos em uma disputa de patente anterior com a fabricante finlandesa de telefones Nokia Oyj.|2|ptbr|financial-phrase-bank
O fornecedor de sistemas de informação Sentera - com alta de 24,51 por cento - foi a próxima ação mais negociada depois que a SysOpen Digia, uma software house, adquiriu 77,4 por cento da empresa esta manhã por pouco menos de 33 milhões de euros.|1|ptbr|financial-phrase-bank
13:00 Escritório central do Nordea Bank 19 3-ya ulitsa Yamskogo Polya, Edifício 1 Telefone: 495 777-34-77 ramal 3932, 3931 03.02.2011 Unimilk - EGM 03-04.02.2011 XVI será realizada a cúpula internacional de negócios Food Business Russia 2011|1|ptbr|financial-phrase-bank
Operating profit increased by 145.1 % to EUR 8.3 mn from EUR 3.4 mn .|2|eng|financial-phrase-bank
Juha Haapakoski continuará como Editor-Chefe com responsabilidade pelo orçamento também com a nova editora.|1|ptbr|financial-phrase-bank
doença grave : consigo isenção Imposto Renda 2023 ? . Contribuinte precisa comprovar enfermidade aposentado beneficiado isenção tributação , diz Receita Federal . Dúvida leitor : Quais doenças têm isenção Imposto Renda ? * Resposta Giuliana Burger Camila Tápias . “ contribuintes comprovarem doenças graves isentos Impostos Renda relação valores aposentadoria . requerimento isenção sobre proventos aposentadoria pagos INSS , seguintes doenças consideradas , conforme Art . 6º , inciso XIV , Lei Nº 7 . 713/1988 : pessoas moléstia profissional ; tuberculose ativa ; alienação mental ; esclerose múltipla ; neoplasia maligna ; cegueira ; hanseníase ; paralisia irreversível incapacitante ; cardiopatia grave ; doença Parkinson ; espondiloartrose anquilosante ; nefropatia grave ; hepatopatia grave ; estados avançados doença Paget ( osteíte deformante ) ; contaminação radiação ; síndrome imunodeficiência adquirida ; base conclusão medicina especializada , doença sido contraída aposentadoria reforma . direito isenção ? direito benefício isenção imposto todo contribuinte receba aposentadoria doenças listadas Lei . benefício continua válido enfermidade sido contraída após aposentadoria . Ebook GratuitoComo declarar investimentos Imposto RendaCadastre-se receba manual informações necessárias declarar cada tipo investimentoIndependentemente valor aposentadoria pensão , aposentado estará isento possuir algumas doenças listadas . Neste caso , INSS irá deferir pleito administrativo isenção . Apenas valores recebidos aposentados pensionistas título aposentadoria pensão isenção imposto . isenção válida previdência complementar privada , desde pessoa aposentada . Qualquer outro valor aposentado receber tributado normalmente . Outros rendimentos , além aposentadoria , aluguéis trabalho , continuam pagando imposto renda . Apenas aposentados possuem benefício . Qualquer pessoa aposentada possua dessas doenças poderá requerer isenção imposto . comprovar existência doença ? comprovação doença faz parte processo administrativo realizado meio site Receita Federal , campo “ INSS ” . aposentado deve inserir neste campo laudos demais documentos sobre doença . Conforme informação site Receita Federal , pedido isenção leva , média , 30 dias respondido . aposentado pode chamado INSS realizar perícia médica . Neste caso , apresentar todos laudos exames originais ” * Giuliana Burger advogada tributarista , responsável área impostos planejamento patrimônio Velloza Advogados . * Camila Tápias sócia Utumi Advogadas ; atua área tributária desde 2001 , ampla experiência contencioso tributário federal , estadual municipal , esferas administrativa judicial .|1|ptbr|infomoney
O objetivo é desenvolver soluções de aplicativos de código aberto.|1|ptbr|financial-phrase-bank
O efeito pode durar pouco, entretanto.|1|ptbr|financial-phrase-bank
Mercado financeiro hoje e Morning Call Safra: Americanas e taxa de emprego no Brasil em meio ao receio externo|1|ptbr|b3
Espera-se que o estudo forneça prova da atividade farmacodinâmica em humanos, corrobore o perfil de segurança e estabeleça intervalos de dosagem para estudos terapêuticos futuros.|1|ptbr|financial-phrase-bank
Os curadores dividiram seu material em oito temas.|1|ptbr|financial-phrase-bank
Indigo and Somoncom serve 377,000 subscribers and had a market share of approximately 27 % as of May 2007 .|1|eng|financial-phrase-bank
Fábrica argentina da Ford usa inteligência artificial até para apertar parafuso|2|ptbr|google-news
"""A cada ano, o entretenimento pessoal desempenha um papel mais significativo para determinar se a experiência de treino de uma academia é prazerosa ou chata"", disse Brian Wilson, diretor de marketing da Divisão de Entretenimento e Serviços da Precor."|1|ptbr|financial-phrase-bank
A desenvolvedora finlandesa de software de telecomunicações Tecnomen Oyj disse em 5 de dezembro de 2006 que ganhou um pedido de US $ 3,3 milhões (2,5 milhões de euros) para fornecer uma expansão dos sistemas de cobrança e mensagens para as redes móveis e fixas da Brasil Telecom.|2|ptbr|financial-phrase-bank
No entanto, a empresa viu seu lucro líquido no terceiro trimestre cair para EUR 1,4 milhões, de EUR 1,5 milhões no período correspondente de 2009.|0|ptbr|financial-phrase-bank
EUA : pedidos seguro-desemprego caem 192 mil semana , ante expectativa 200 mil . Média móvel 4 semanas 191 . 250 , acréscimo 1 , 5 mil relação média revisada semana anterior , sido 189 . 750 . pedidos seguro-desemprego Estados Unidos caíram 3 mil semana encerrada 18 fevereiro , 192 mil , ante número revisado 195 mil semana anterior , informou nesta quinta-feira ( 23 ) Departamento Trabalho . consenso Refinitiv esperava número maior , 200 mil pedidos semana . Masterclass GratuitaLucros Além BolsaComo ter potencial ganhar Renda Fixa depender ânimos mercado oscilações BolsaA média móvel 4 semanas 191 . 250 , acréscimo 1 , 5 mil relação média revisada semana anterior , sido 189 . 750 ( revisada ) . avanço taxa desemprego segurado ajustada sazonalmente 1 , 1 % semana , 0 , 1 ponto menor relação taxa semana anterior . número antecipado desemprego segurado ajustado sazonalmente durante semana encerrada 11 fevereiro 1 , 654 milhão , queda 37 mil relação nível revisado semana anterior .|2|ptbr|infomoney
O Aspocomp Group, com sede em Helsinque, Finlândia, desenvolve soluções de interconexão para a indústria eletrônica.|1|ptbr|financial-phrase-bank
Saiba quais ações mais se valorizaram desde o início da pandemia|2|ptbr|b3
Em 2010, a Sanoma Magazine espera que as vendas líquidas fiquem no nível de 2009.|1|ptbr|financial-phrase-bank
Nenhuma das empresas usa soja geneticamente modificada no momento.|1|ptbr|financial-phrase-bank
O negócio inclui todos os equipamentos de aluguel e mercadorias relacionadas, o contrato de aluguel do depósito e dois funcionários, disse a empresa.|1|ptbr|financial-phrase-bank
IPCA-15 e PIB nos EUA fecham abril; confira agenda da última semana do mês|1|ptbr|google-news
BNDES quer criar novo título moldes LCI LCA , disponível pessoas físicas . Segundo Nelson Barbosa , diretor planejamento , ideia disponibilizar LCD – Letra Crédito Desenvolvimento – plataformas investimentos . BNDES ( Banco Nacional Desenvolvimento Econômico Social ) encaminhou Ministério Fazenda proposta criação novo título : Letra Crédito Desenvolvimento , LCD . informação Nelson Barbosa , diretor planejamento BNDES ex-ministro Fazenda . entrevista jornal Folha S. Paulo , afirmou LCD seguiria moldes LCA ( letra crédito agronegócio ) LCI ( letra crédito imobiliário ) , meio quais bancos outras instituições financeiras captam recursos isenção Imposto Renda . objetivo , segundo , Barbosa , ampliar fontes recursos ( funding ) BNDES banco amplie desembolsos equivalente 2 % PIB ( Produto Interno Bruno ) , menos , aproximadamente R $ 200 bilhões . “ , BNDES precisa mesada Tesouro . capta repassa ” , afirmou entrevista . Barbosa defendeu LCD disponível plataformas investimentos corretoras bancos , inclusive pessoas físicas , concorrendo outros produtos financeiros . Ainda definido destino exato recursos , alguns segmentos “ óbvios ” , segundo economista , infraestrutura , inclusão financeira micro pequena empresa , meio ambiente inovação . “ desenvolve mercado , concorre setor privado vai ampliar total crédito economia ” , disse . Outros instrumentos financeiros criados últimos anos utilizam isenção Imposto Renda chamariz investidores . caso debêntures incentivadas , servem captar recursos projetos específicos , voltados desenvolvimento infraestrutura país . MasterclassPoupança TurboDescubra nova forma receber 200 % acima poupança tradicional , abrir mão simplicidade segurança ! Leia : • Tudo sobre debêntures : entenda investir nesses papéis• LCI LCA : guia completo começar investirElas regulamentadas lei 12 . 431 , 2011 , chamadas debêntures infraestrutura . setores prioritários emissão papéis logística , transporte , saneamento básico , energia muitos outros . debêntures incentivadas tanto podem adquiridas investidores pessoas físicas diretamente , quanto meio fundos infraestrutura , preservam isenção tributária . captação recursos meio debêntures somou R $ 271 bilhões 2022 , quais R $ 39 bilhões destinados financiamento infraestrutura , debêntures incentivadas , segundo dados Anbima ( Associação Brasileira Entidades Mercados Financeiro Capitais ) . papéis costumam ter prazo vencimento longo debêntures convencionais : prazo médio operações incentivadas atingiu 12 , 7 anos emissões ano passado , maior desde 2012 , contra 5 , 1 anos debêntures tradicionais .|1|ptbr|infomoney
Mercado não consegue dar benefício da dúvida ao novo arcabouço, diz Bráulio Borges|0|ptbr|google-news
BAVARIA Industriekapital AG 's 2006 revenues were EUR 333 million , with an EBITDA of EUR 51 million .|1|eng|financial-phrase-bank
precisarmos subir juros , subiremos , diz presidente Fed . Powell diz EUA processo “ desinflação ” , preços seguem elevados mercado trabalho aquecido . Comitê Mercado Aberto ( Fomc ) decidiu subir juros 25 pontos-base , presidente Federal Reserve , Jerome Powell , voltou falar sobre preocupações inflação . coletiva imprensa , chairman disse BC notou “ alguma suavização ” preços disse desinflação , definitivamente , acontecendo . entanto , disse Fed preparado fazer novas altas , caso necessário . “ precisarmos subir taxas , subiremos ” , disse . entanto , Powell afirmou inflação permanece elevada , mercado trabalho segue bastante apertado , ainda salários dado sinais moderação . aponta consumo Estados Unidos cresceu longo primeiro trimestre deste ano . Porém , reconheceu atividade setor imobiliário segue fraca . Leia : Banco Central mantém Selic inalterada 5ª vez seguida , 13 , 75 % anoMasterclass GratuitaLucros Além BolsaComo ter potencial ganhar Renda Fixa depender ânimos mercado oscilações BolsaO presidente Federal Reserve disse expectativas inflação parecem bem ancoradas , reconheceu processo “ desinflação ” vai turbulento . voltou dizer , reduzir escalada preços , talvez necessário mercado trabalho fraco . Leia tambémReação FedBitcoin passa forte volatilidade recua após nova alta juros EUACriptomoeda chegou ensaiar alta antes declarações Jerome Powell , presidente banco central EUAVisão mercadoComo mercado avalia prováveis nomes Lula Haddad diretoria BC ? Lula aprova indicações Haddad diretorias BC aceno mercado servidores , acordo analistas “ Faremos suficiente baixar inflação 2 % , pouco dessa restrição deve vir condições crédito ” , disse presidente Fed . discurso , Powell tratou crise bancos regionais casos isolados ocorreram poucas instituições financeiras . “ Precisamos entender SVB falhou . velocidade faliu bem diferente vimos passado ” , disse . afirma programas Fed atendendo necessidade financiamento dessas instituições financeiras . liquidez ampla disponível bancos . “ preciso pensar nessas restrições crédito próxima reunião ” , disse Powell . presidente Fed disse cedo afirmar acontecimentos recentes mudam probabilidade pouso suave .|1|ptbr|infomoney
Mr. Kari Stadigh will carry on as Chairman of the Board and Mr. Matti Arteva as Vice-Chairman .|1|eng|financial-phrase-bank
Aquisição banco Silvergate deixa negócio criptoativos . Contas clientes liquidadas devolvidas parte acordo salvou instituição americana . depósitos relacionados criptomoedas Signature Bank devolvidos diretamente clientes , vez serem assumidos unidade banco New York Community Bancorp ( NYCB ) parte acordo anunciado domingo ( 19 ) . FDIC , agência Estados Unidos exerce papel similar FGC Brasil , disse oferta Flagstar Bank , faz parte NYCB , incluía negócio ativos digitais Signature , cerca US $ 4 bilhões depósitos relacionados devolvidos clientes . Sob acordo aquisição , Flagstar Bank adquirirá “ substancialmente todos depósitos certas carteiras empréstimos ” Signature , Departamento Serviços Financeiros Estado Nova York fechou Signature , sede Nova York , início deste mês nomeou FDIC responsável . 40 filiais Signature operarão agência Flagstar partir segunda-feira ( 20 ) . Signet , rede pagamentos tempo real Signature amplamente usada players setor cripto , sendo deixada trás sob administração FDIC , confirmou porta-voz agência . significa plataforma Signet atualmente sob controle FDIC estará sujeita acordos posteriores . fechamento Silvergate Capital Corp. Signature Bank tornou difícil plataformas cripto investidores converterem dinheiro criptomoedas . Antes colapso repentino Signature Bank , promotores EUA investigando trabalho clientes cripto banco .|0|ptbr|infomoney
In the Baltic countries , sales fell by 40.2 % , and in Russia , by 23.2 % in terms of euros , and by 10.7 % in terms of local currency .|0|eng|financial-phrase-bank
Nossas ferramentas são projetadas especificamente com as necessidades dos usuários de negócios e especialistas em TIC em mente.|1|ptbr|financial-phrase-bank
Beneficiários com NIS de final 7 recebem novo Bolsa Família|1|ptbr|google-news
A Tikkurila Powder Coatings tem cerca de 50 funcionários em suas quatro fábricas de tintas, que geraram receitas de EUR2,4 milhões e US $ 3,3 milhões em 2010.|1|ptbr|financial-phrase-bank
The value of the order is EUR 700,000 .|1|eng|financial-phrase-bank
BNDES quer dobrar tamanho governo Lula reduzir dependência Tesouro . Nelson Barbosa , diretor Planejamento BNDES , fala meta retornar 2 % desembolsos banco público ainda governo Lula . diretor Planejamento Banco Nacional Desenvolvimento Econômico Social ( BNDES ) , Nelson Barbosa , disse , entrevista jornal Folha S. Paulo , objetivo nova gestão instituição , comandada Aloizio Mercadante , dobrar nível desembolsos registrado banco público 2022 , algo próximo 2 % Produto Interno Bruto ( PIB ) , longo terceiro mandato presidente Luiz Inácio Lula Silva ( PT ) . entrevista , ex-ministro Fazenda Planejamento governo Dilma Rousseff ( PT ) sinalizou , instituição pretende reduzir nível dependência recursos Tesouro Nacional , buscando novas formas financiamento expansão contexto maiores restrições orçamentárias . , BNDES instituição planeja lançar novo instrumento captação mercado . ideia sob análise equipe ministro Fernando Haddad ( Fazenda ) . Leia : BNDES Mercadante : risco oportunidade economia ? Segundo Barbosa , Letra Crédito Desenvolvimento ( nome novo produto sugerido banco ) seguiria moldes LCA ( Letra Crédito Agronegócio ) LCI ( Letra Crédito Imobiliário ) , duas modalidades investimentos isentos Imposto Renda . “ , BNDES precisa mesada Tesouro . capta repassa ” , argumentou . lado mercado , produto disponível prateleiras plataformas investimentos , inclusive pessoas físicas . delimitação instrumento ainda discussão equipe econômica . “ bota ‘ letra desenvolvimento ’ , coisa bem ampla . Então , exatamente nesse debate Fazenda sobre delimitar . Algumas coisas meio óbvias . Infraestrutura , inclusão financeira micro pequena empresa , meio ambiente , inovação . desenvolve mercado , concorre setor privado vai ampliar total crédito economia ” , disse Barbosa . outra frente atuação , conta diretor Planejamento BNDES , instituição poderá revisar lei instituiu TLP ( Taxa Longo Prazo ) , banco público passou utilizar parâmetro linhas crédito desde 2017 . “ TLP diminuiu subsídio implícito . pode ter eliminado . pecou forma técnica . poderia ter sido feita estrutura várias taxas . precisava ter botado cinco anos . aqui corrigir futuro , aconteceu aconteceu . TLP vai continuar existindo , haverá outras ” , sublinhou . implementação taxa , durante governo Michel Temer , objetivo impedir banco emprestasse clientes taxas menores custo captação Tesouro Nacional substituiu taxa juros longo prazo ( TJLP ) , fixada Conselho Monetário Nacional ( CMN ) , composto ministros Fazenda Planejamento presidente Banco Central , tese suscetível ingerência política sobre recursos públicos . “ solicitando BNDES possa captar recursos FAT ( Fundo Amparo Trabalhador ) vetor taxas , . vai determinar [ limite cada remuneração ] ? CMN . vai dar programação dizendo , recursos FAT , BNDES pode captar X bilhões Selic , Y bilhões taxa cinco anos ” , explicou diretor . Barbosa disse proposta mesa , aplicar redutor taxa mercado , modo estimular determinadas atividades . “ exemplo , financiamento inovação transição energética , pode captado 75 % Selic 80 % TLP . subsídio ” , afirmou . novo diretor banco defendeu política subsídios viabilizar atividades gerem retorno econômico comparável outras , estratégicas geram ganhos tecnologia , inclusão social mudança ambiental .|1|ptbr|infomoney
A Linha 4 será totalmente subterrânea e terá 10 estações que serão executadas em duas etapas de implantação.|1|ptbr|financial-phrase-bank
