|text|label|lang|font
2479|Anúncio da Bolsa de Valores da Incap Corporation, 29 de abril de 2010 às 13h00 CONVITE PARA UMA CONFERÊNCIA DE NOTÍCIAS SOBRE O RELATÓRIO INTERNO DO INCAP Q1-2010 O Incap publicará seu relatório provisório para janeiro-março de 2010 na quarta-feira, 5 de maio de 2010.|1|ptbr|financial-phrase-bank
2480|A Índia tem alta prioridade, uma vez que os laços comerciais entre nossos dois países também estão se expandindo '', disse Tornstrom.|1|ptbr|financial-phrase-bank
2481|O segundo maior proprietário da IonPhasE é a empresa de capital de risco Aura Capital.|1|ptbr|financial-phrase-bank
2482|A Iso Omena está sediada no distrito de Matinkyla, na parte sul da cidade de Espoo, no sul da Finlândia.|1|ptbr|financial-phrase-bank
2483|Ela passou para o segundo lugar em 2000, quando fundiu as operações de aço com a Avesta Sheffield para formar a AvestaPolarit.|1|ptbr|financial-phrase-bank
2484|A participação da ITG no negócio é estimada em cerca de 500.000 euros $ 627.000.|1|ptbr|financial-phrase-bank
2485|Seus clientes incluem as empresas locais Slo Oy, Kiilto Oy, Toptronics Oy, Normark Suomi Oy, Pellonpaja Oy e Mansner Oy.|1|ptbr|financial-phrase-bank
2486|A Ixonos estima que contratará 20 especialistas em engenharia mecânica, projeto eletrônico e P&D para sua nova unidade em Jyvaeskylae até o final de 2009.|2|ptbr|financial-phrase-bank
2487|Jensen, Njastein e Mike Critch, chefe da unidade de negócios da Dovre na América do Norte, se reportarão a Toivola.|1|ptbr|financial-phrase-bank
2488|Jukka Hienonen, o atual CEO da Finnair, deixará o cargo no final de janeiro de 2010.|1|ptbr|financial-phrase-bank
2489|Kemira, com sede em Helsinque, Finlândia, é um grupo químico internacional que compreende as áreas de negócios Kemira Pulp & Paper, Kemira Water, Kemira Specialty e Kemira Coatings.|1|ptbr|financial-phrase-bank
2490|A parceira de Kemira no projeto é a St. Petersburg Water Works.|1|ptbr|financial-phrase-bank
2491|Kershaw assume o cargo com efeito imediato de seu cargo anterior como gerente de marketing da Sankey Home & Garden Products.|1|ptbr|financial-phrase-bank
2492|A KONE está listada na Nordic Exchange em Helsinque.|1|ptbr|financial-phrase-bank
2493|A L&T opera na Finlândia, Suécia, Letônia, Rússia e Noruega.|1|ptbr|financial-phrase-bank
2494|Na semana passada, no entanto, a Nokia anunciou que buscará um relacionamento de longo prazo com a Microsoft e fará do sistema operacional Windows Phone 7 a base para os telefones celulares da Nokia.|1|ptbr|financial-phrase-bank
2495|O shopping Stockmann da Letônia é uma subsidiária da Stockmann Plc. Da Finlândia. .|1|ptbr|financial-phrase-bank
2496|LEED é um sistema de certificação de construção verde reconhecido internacionalmente, desenvolvido pelo U.S. Green Building Council.|1|ptbr|financial-phrase-bank
2497|LONDRES AFX - Fortum disse que concordou em vender suas operações de serviço de manutenção industrial para fundos administrados pela CapMan por uma quantia não revelada.|1|ptbr|financial-phrase-bank
2498|China Unicom, NYSE: CHU, HKSE: 0762 e SHSE: 600050, a segunda maior operadora de celular do país.|1|ptbr|financial-phrase-bank
2499|O número máximo de demissões na Finlândia é de 40 funcionários, acrescentou a empresa.|1|ptbr|financial-phrase-bank
2500|As medidas serão lançadas imediatamente e deverão ser finalizadas no primeiro trimestre de 2010.|1|ptbr|financial-phrase-bank
2501|A Metsa-Botnia financiará o pagamento de dividendos, o reembolso de capital e a recompra de suas próprias ações com os fundos provenientes de sua alienação das operações do Uruguai e ações da Pohjolan Voima, e utilizando suas linhas de financiamento existentes.|1|ptbr|financial-phrase-bank
2502|A entrega da Metso incluirá uma linha completa de papelão revestido com sistemas de ar relacionados e duas bobinadeiras.|1|ptbr|financial-phrase-bank
2503|A transferência de dados móveis deverá aumentar explosivamente na era LTE.|1|ptbr|financial-phrase-bank
2504|A maior parte dos dividendos irá para a família Grimaldi.|1|ptbr|financial-phrase-bank
2505|O Sr. Bakman também vê opções de expansão no link Tallinn-Helisnki, alegando, no entanto, que operar o link com apenas um único navio não é suficiente.|1|ptbr|financial-phrase-bank
2506|M-real Corporation Comunicado de imprensa em 3 de novembro às 10:35 am M-real Corporation foi a segunda melhor empresa no setor de materiais incluindo, por exemplo empresas da indústria florestal no Carbon Disclosure Leadership Index CDLI, Nordic Report 2009.|2|ptbr|financial-phrase-bank
2507|A M-Real disse que `não há fundamento 'para os rumores, que` já circulam no mercado há alguns meses. '|1|ptbr|financial-phrase-bank
2508|Nastola, machado 14 empregos 16 de fevereiro de 2010 - A empresa finlandesa de tecnologia de produtos de madeira Raute Oyj HEL: RUTAV disse hoje que vai transferir para Nastola, no sul da Finlândia, a produção de sua fábrica de Jyvaskyla, que afetará 14 pessoas.|1|ptbr|financial-phrase-bank
2509|A Neste Shipping é a empresa com maior probabilidade de permanecer finlandês, já que o setor de petróleo e seus transportes são importantes para o abastecimento de emergência.|1|ptbr|financial-phrase-bank
2510|Renda líquida de investimento|1|ptbr|financial-phrase-bank
2511|nenhuma compensação por suas notícias, opiniões ou distribuições.|1|ptbr|financial-phrase-bank
2512|Nenhum detalhe financeiro estava disponível.|1|ptbr|financial-phrase-bank
2513|Nenhum detalhe financeiro foi divulgado.|1|ptbr|financial-phrase-bank
2514|Nenhum detalhe financeiro foi fornecido.|1|ptbr|financial-phrase-bank
2515|Nenhum detalhe financeiro foi informado.|1|ptbr|financial-phrase-bank
2516|Não devem ser mais construídas instalações de queima de resíduos.|1|ptbr|financial-phrase-bank
2517|Nenhum preço foi informado para a transação, que une duas empresas de Londres que trabalharam juntas em uma série de projetos, incluindo a entrega de horários para as redes ferroviárias National Express East Coast da Grã-Bretanha.|1|ptbr|financial-phrase-bank
2518|Nenhum detalhe de preço foi divulgado.|1|ptbr|financial-phrase-bank
2519|A Nokia disse que ainda espera vender mais 150 milhões de aparelhos Symbian nos próximos anos, dando uma indicação de como espera que a transferência do Phone 7 funcione.|1|ptbr|financial-phrase-bank
2520|Nordea Bank Estonia faz parte do maior grupo financeiro dos países nórdicos.|1|ptbr|financial-phrase-bank
2521|Do faturamento líquido da empresa, 38% foi adquirido na Finlândia, 21% em outros países europeus, 40% na Ásia e 1% nos Estados Unidos.|1|ptbr|financial-phrase-bank
2522|Funcionários não divulgaram o valor do contrato.|1|ptbr|financial-phrase-bank
2523|Em 1º de dezembro, Grimaldi adquiriu 1,5 milhão de ações e uma participação de 50,1 por cento na Finnlines.|1|ptbr|financial-phrase-bank
2524|Apenas L + ∆nnen Tehtaat mostrou uma perda, mas só recentemente começou a agilizar as medidas.|1|ptbr|financial-phrase-bank
2525|O cash flow operacional após investimentos totalizou 61,3 milhões de euros, face a 75,3 milhões de euros no período correspondente em 2007.|0|ptbr|financial-phrase-bank
2526|Oriola-KD espera que seu faturamento em 2008 seja superior ao faturamento comparável de 2007.|2|ptbr|financial-phrase-bank
2527|Caso contrário, a situação está sob controle.|1|ptbr|financial-phrase-bank
2528|Nossos clientes vêm dos seguintes países: Reino Unido, EUA, Espanha, França, Itália, Alemanha, China, Hong Kong, Suécia, Noruega, Holanda, Áustria, Bélgica, Suíça, República Tcheca, Finlândia, Canadá, Rússia, Ucrânia, Dinamarca, Irlanda, Coreia do Sul e Liechtenstein.|1|ptbr|financial-phrase-bank
2529|Nossos clientes vêm dos seguintes países: Reino Unido, EUA, Espanha, França, Itália, Alemanha, China, Suécia, Noruega, Holanda, Áustria, Bélgica, Suíça, República Tcheca, Sérvia, Finlândia, Canadá, Rússia, Ucrânia, Portugal, Dinamarca , Irlanda, Coreia do Sul, Estônia e Liechtenstein.|1|ptbr|financial-phrase-bank
2530|Nossa profunda experiência se estende aos campos de energia, indústria, urbano e mobilidade e água e meio ambiente.|1|ptbr|financial-phrase-bank
2531|Atenção especial está sendo dada à eficiência energética na construção do edifício, uma vez que ele é projetado para atender aos requisitos da classe B de energia, e será solicitada a certificação LEED.|1|ptbr|financial-phrase-bank
2532|A Paychex tem mais de 100 escritórios atendendo aproximadamente 554.000 clientes de folha de pagamento em todo o país em 31 de maio de 2009.|1|ptbr|financial-phrase-bank
2533|O pagamento das ações será efetuado no ato da subscrição.|1|ptbr|financial-phrase-bank
2534|A PCS Digital Guatemala usa o sistema pré-pago da Tecnomen nas redes fixas da Telgua, bem como o acesso múltiplo por divisão de código, ou CDMA, e o sistema global de comunicação móvel, ou GSM, desde 2003.|1|ptbr|financial-phrase-bank
2535|A Poyry é uma empresa global de consultoria e engenharia com foco nos setores de energia, indústria florestal e infraestrutura e meio ambiente.|1|ptbr|financial-phrase-bank
2536|Poyry é um especialista global em consultoria e engenharia.|1|ptbr|financial-phrase-bank
2537|POYRY PLC Informações adicionais por: Heikki Malinen, Presidente e CEO, Poyry PLC tel. +358 10 33 21307 Poyry é um especialista global em consultoria e engenharia.|1|ptbr|financial-phrase-bank
2538|A conversa sobre preços está na área da Euribor mais 2 bps e a única referência é o Citigroup.|1|ptbr|financial-phrase-bank
2539|As entregas dos produtos não serão interrompidas, disse o refinador, sem dar detalhes financeiros.|1|ptbr|financial-phrase-bank
2540|A produção está programada para começar no final de abril de 2007.|1|ptbr|financial-phrase-bank
2541|A Protalix tem US $ 42 milhões em dinheiro e nenhuma venda.|1|ptbr|financial-phrase-bank
2542|Os serviços públicos também estarão disponíveis.|1|ptbr|financial-phrase-bank
2543|Publicado por Globes online, notícias de negócios de Israel - www.globes-online.com - em 16 de novembro de 2009 -_ Copyright of Globes Editora Itonut 1983 Ltd. 2009|1|ptbr|financial-phrase-bank
2544|Ramirent Finland é a unidade doméstica da locadora de máquinas Ramirent Oyj HEL: RMR1V.|1|ptbr|financial-phrase-bank
2545|Raute está listado na bolsa nórdica em Helsinque.|1|ptbr|financial-phrase-bank
2546|O registro é obrigatório.|1|ptbr|financial-phrase-bank
2547|Links relacionados: Operação de base flexível TheWartsila32generating set Gasconversions Esta é a versão mais curta deste comunicado à imprensa.|1|ptbr|financial-phrase-bank
2548|rosendal em outotec.com Eila Paatela, Vice-presidente - Comunicação Corporativa tel. +358 20 529 2004, +358 400 817198 e-mail eila.|1|ptbr|financial-phrase-bank
2549|O alcance visual da pista é uma avaliação calculada da distância que um piloto pode ver na pista.|1|ptbr|financial-phrase-bank
2550|A fábrica de carregadores da Salcomp na Índia está localizada no Nokia Telecom Park, no estado de Tamil Nadu, na parte oriental da Índia.|1|ptbr|financial-phrase-bank
2551|Saunalahti faz parte do grupo Elisa.|1|ptbr|financial-phrase-bank
2552|afirma Brian Burton, chefe de segurança de TI da Vodafone UK.|1|ptbr|financial-phrase-bank
2553|O vendedor é o finlandês Elcoteq Group, a maior empresa europeia de serviços de fabricação de eletrônicos.|1|ptbr|financial-phrase-bank
2554|Solteq Plc ANÚNCIO 16.12.2010 RECOMPRA DE AÇÕES 16.12.2010 Na Bolsa de Valores de Helsinque, a Solteq Plc passou a deter um total de 486.969 ações, incluindo as ações recompradas em 16.12.2010.|1|ptbr|financial-phrase-bank
2555|Algumas das entregas de tecnologia mais recentes incluem tecnologia de refinaria para a Anrak Aluminium, uma planta de pelotização de minério de ferro para a Tata Steel e plantas de sinterização de minério de ferro para a Bhushan Steel.|1|ptbr|financial-phrase-bank
2556|A Assembleia Geral Anual da Sponda Plc decidiu, em 23 de Março de 2005, criar uma Comissão de Nomeação de Accionistas para preparar propostas para a Assembleia Geral Anual de 2006 sobre a composição do Conselho de Administração e a sua remuneração.|1|ptbr|financial-phrase-bank
2557|A SRV também construirá um parque aquático com área de bem-estar, restaurante e arena de gelo multifuncional.|1|ptbr|financial-phrase-bank
2558|A SSH Communications Security Corporation está sediada em Helsinque, Finlândia.|1|ptbr|financial-phrase-bank
2559|SSH Estabelece Novo Grupo Global de Vendas e Marketing a ser liderado por George Adams; Adams estabelece grupo global de vendas e marketing para impulsionar programas mundiais de suporte a SSH Tectia Enterprise Security Solutions|1|ptbr|financial-phrase-bank
2560|Status: concordado|1|ptbr|financial-phrase-bank
2561|A Steek, criada em 2002, tem sede em Bordeaux, no sudoeste da França.|1|ptbr|financial-phrase-bank
2562|STOCKMANN plc ANÚNCIO DA EMPRESA 20 de fevereiro de 2007, às 13h40 Um resumo anual da bolsa de valores da Stockmann e comunicados à imprensa financeira em 2006 está disponível no site da empresa no endereço www.stockmann.com.|1|ptbr|financial-phrase-bank
2563|A Stora Enso, uma empresa global de papel, embalagens e produtos de madeira, e a Neste Oil, uma empresa finlandesa que atua no refino e comercialização de petróleo, inauguraram a planta de demonstração em Varkaus, Finlândia, para produção de biomassa para líquidos utilizando resíduos florestais.|1|ptbr|financial-phrase-bank
2564|A STUK hoje é especialista em questões de radiação e segurança nuclear.|1|ptbr|financial-phrase-bank
2565|Sullivan disse que alguns dos conselhos `` realmente envolvem muito trabalho e as pessoas deveriam ser pagas por seu tempo. ''|1|ptbr|financial-phrase-bank
2566|Suomen Paikallissanomat Oy faz parte do Alma Media Group e atualmente publica 15 jornais locais em toda a Finlândia.|1|ptbr|financial-phrase-bank
2567|Talvivaara está listada no London Stock Exchange Main Market e NASDAQ OMX Helsinki e está incluída no FTSE 250 Index.|1|ptbr|financial-phrase-bank
2568|A solução de cobrança convergente da Tecnotree inclui funcionalidade para cobrança pré-paga e pós-paga, cobrança e classificação de chamadas de voz, chamadas de vídeo e tráfego de dados brutos para redes móveis e fixas.|1|ptbr|financial-phrase-bank
2569|As telecomunicações têm um limite de investimento estrangeiro de 74%, mas parece que o VAS móvel não, o que significa que a Tecnomen pode obter até 96,6%.|1|ptbr|financial-phrase-bank
2570|Os produtos amplificadores Teleste BK Optiflex serão usados na atualização contínua da capacidade da rede KDG para bidirecionalidade.|1|ptbr|financial-phrase-bank
2571|A Teleste possui cerca de 30 escritórios em todo o mundo e está listada na Nordic Exchange em Helsinque.|1|ptbr|financial-phrase-bank
2572|A Teleste foi criada em 1954 e está dividida nas áreas de negócios Broadband Cable Networks e Video Networks.|1|ptbr|financial-phrase-bank
2573|A balsa para 2.500 passageiros terá dimensões de 185 m de comprimento total, 170 m de comprimento entre perpendiculares, 27,70 m de largura e 6,55 m de calado.|1|ptbr|financial-phrase-bank
2574|A aquisição não precisa ser do setor de alimentos congelados ou pescados, desde que tenha sinergia com os demais negócios da L + ∆nnen Tehtaat.|1|ptbr|financial-phrase-bank
2575|O preço de aquisição não foi divulgado.|1|ptbr|financial-phrase-bank
2576|Os referidos acionistas informaram que irão propor à Assembleia Geral Ordinária que o número de membros do Conselho de Administração seja cinco e que, além dos atuais membros do Conselho de Administração, também o Sr. Lassi Noponen seja eleito para o Conselho de Administração .|1|ptbr|financial-phrase-bank
2577|O objetivo das sessões de perguntas e respostas do CEO é dar mais clareza às informações, que já foram divulgadas anteriormente.|1|ptbr|financial-phrase-bank
2578|O Conselho de Administração foi autorizado a deliberar sobre os demais termos da emissão de ações.|1|ptbr|financial-phrase-bank
2579|A ponte terá 1,2 km de comprimento e está localizada entre Anasmotet pela estrada E20 e o novo entroncamento em Marieholm pela estrada E45.|1|ptbr|financial-phrase-bank
2580|Os prédios, com cerca de 40 condomínios cada, serão construídos em 4 ou 5 etapas.|1|ptbr|financial-phrase-bank
2581|A área de negócios possui operações na Finlândia, Suécia, Dinamarca, Estônia, Letônia e Lituânia.|1|ptbr|financial-phrase-bank
2582|O comprador é o proprietário da imobiliária Propertos Oy, mas as empresas concordaram em não divulgar os detalhes financeiros do negócio.|1|ptbr|financial-phrase-bank
2583|A estrutura de capital da Solidium pode ser complementada por outros instrumentos financeiros no futuro.|1|ptbr|financial-phrase-bank
2584|A categoria foi marcada pela maturidade e pela recessão.|1|ptbr|financial-phrase-bank
2585|A rede deve reunir 45-50 centros até o final de 2008.|1|ptbr|financial-phrase-bank
2586|A empresa tem cerca de 410 funcionários e um faturamento anual de EUR 65,4 milhões. O Vaahto Group está listado na Nordic Exchange em Helsinque.|1|ptbr|financial-phrase-bank
2587|A empresa também está buscando possibilidades de realocar o pessoal da Luumaki, cerca de 50 pessoas, para outras fábricas da UPM.|1|ptbr|financial-phrase-bank
2588|A empresa oferece serviços de folha de pagamento, incluindo processamento da folha de pagamento, administração de impostos da folha de pagamento e serviços de pagamento de funcionários, incluindo depósito direto, assinatura de cheque e Readychex.|1|ptbr|financial-phrase-bank
2589|A empresa opera seus negócios por meio de dois segmentos reportáveis, incluindo Serviços Bancários e de Investimento e Seguros Não Vida.|1|ptbr|financial-phrase-bank
2590|O conselho de administração da empresa propôs um dividendo de 0,12 euros por ação para 2006.|1|ptbr|financial-phrase-bank
2591|O conselho de administração da empresa irá propor um dividendo de EUR 0,14 para 2008 na assembleia geral anual.|1|ptbr|financial-phrase-bank
2592|A fábrica da empresa na Rússia continuará a fabricar pneus para seus mercados próximos, enquanto a fábrica da Nokia na Finlândia fabricará pneus para outros mercados.|1|ptbr|financial-phrase-bank
2593|A ação da empresa está listada no segmento Mid Cap da NASDAQ OMX Helsinki.|1|ptbr|financial-phrase-bank
2594|A ação da empresa está cotada na NASDAQ OMX Helsinki Rautaruukki Oyj: RTRKS.|1|ptbr|financial-phrase-bank
2595|A subsidiária da empresa nos Estados Unidos, Vaisala Inc., adquire a Aviation Systems Maintenance, Inc ASMI, uma empresa de serviços aeroportuários sediada em Kansas, EUA, com vendas líquidas de mais de 2,6 milhões de dólares em 2008.|1|ptbr|financial-phrase-bank
2596|A empresa disse que começou a investigar a racionalização de suas operações para enfrentar a concorrência acirrada no mercado de carregadores de celular.|2|ptbr|financial-phrase-bank
2597|A empresa disse então que vai concentrar seus recursos na pesquisa clínica.|1|ptbr|financial-phrase-bank
2598|O volume de negócios da Empresa ascendeu a 27,9 MEUR em 2007.|1|ptbr|financial-phrase-bank
2599|O site da empresa é www.ahlstrom.com.|1|ptbr|financial-phrase-bank
2600|A empresa fará parte da área de negócios de Video and Broadband Solutions da Teleste.|1|ptbr|financial-phrase-bank
2601|A empresa publicará suas demonstrações financeiras de 2008 em 25 de fevereiro de 2009.|1|ptbr|financial-phrase-bank
2602|A empresa divulgará seus resultados de 2010 em 11 de fevereiro de 2011.|1|ptbr|financial-phrase-bank
2603|A empresa usará o dinheiro para desenvolvimento de produtos e atividades de pesquisa até 2013 em seus principais mercados, Finlândia, Alemanha, Itália e França.|1|ptbr|financial-phrase-bank
2604|As operações continuadas significam a estrutura após a reestruturação do grupo Aspocomp incluindo Aspocomp Oulu e as operações da sede.|1|ptbr|financial-phrase-bank
2605|O contrato cobre entregas turnkey para todos os cinco aeroportos operados pela autoridade - John F. Kennedy, LaGuardia, Newark, Teterboro e Stewart International.|1|ptbr|financial-phrase-bank
2606|O contrato inclui o equipamento da planta de aquecimento e trabalho de instalação associado.|1|ptbr|financial-phrase-bank
2607|O contrato envolve a reforma de banheiros de 189 unidades, bem como o re-encanamento de água e esgoto.|1|ptbr|financial-phrase-bank
2608|Os contratos incluem pedidos chave na mão de sistemas RoRo para dois navios de cruzeiro RoRo em construção para a Viking Line e Tallink.|1|ptbr|financial-phrase-bank
2609|O custo do negócio pode variar de 70 milhões a 90 milhões de euros, dependendo dos resultados financeiros das duas empresas em 2008, diz o comunicado.|1|ptbr|financial-phrase-bank
2610|Os guindastes seriam instalados a bordo de dois cargueiros encomendados pelo armador de Singapura Masterbulk.|1|ptbr|financial-phrase-bank
2611|Os clientes terão acesso a pacotes integrados de hélice e engrenagens de uma única fonte.|1|ptbr|financial-phrase-bank
2612|O negócio está sujeito à aprovação das autoridades de concorrência norueguesas.|1|ptbr|financial-phrase-bank
2613|O negócio significa que dez pessoas em três países vão se transferir para o Tieto.|1|ptbr|financial-phrase-bank
2614|O negócio não terá efeito significativo sobre o índice de patrimônio líquido da empresa adquirente.|1|ptbr|financial-phrase-bank
2615|As entregas estão programadas para o verão e outono de 2008.|1|ptbr|financial-phrase-bank
2616|O desenvolvimento do parque tecnológico, que se especializará em telecomunicações e tecnologias da informação, faz parte do programa estadual de formação de technoparks para setores de alta tecnologia na Rússia.|1|ptbr|financial-phrase-bank
2617|O site de e-commerce e o carro-chefe serão administrados pela Marimekko North America Retail LLC, uma subsidiária estabelecida nos EUA no ano passado.|1|ptbr|financial-phrase-bank
2618|O preço final será especificado até 14 de maio de 2010, disse a empresa adquirente.|1|ptbr|financial-phrase-bank
2619|A empresa com sede na Finlândia diz que vai se mudar para uma instalação existente de 260.000 pés quadrados em setembro.|1|ptbr|financial-phrase-bank
2620|A delegação empresarial finlandesa inclui representantes de mais de 20 empresas que incluem Nokia Corp, Finnfund, Outokumpu Oyj, OKO Bank, Alteams Oy e Cargotec Corp.|1|ptbr|financial-phrase-bank
2621|A empresa finlandesa está construindo uma usina de biodiesel de 800 mil toneladas por ano em Cingapura.|1|ptbr|financial-phrase-bank
2622|A sede da empresa no Reino Unido fica em Rugby Road, Lutterworth.|1|ptbr|financial-phrase-bank
2623|O primeiro grupo de clientes a ser treinado será formado por proprietários de oficinas de pintura e seus assistentes.|1|ptbr|financial-phrase-bank
2624|A primeira fase do contrato cobre 133 lojas e 600 caixas registradoras.|1|ptbr|financial-phrase-bank
2625|O teor de peixe das pepitas é de 85%, e o peixe vem do Canadá e da Finlândia.|1|ptbr|financial-phrase-bank
2626|As seguintes informações foram divulgadas pela Comptel: Amanhã, o presidente da Comissão Federal de Comunicações deverá entregar o Plano Nacional de Banda Larga ao Congresso.|1|ptbr|financial-phrase-bank
2627|As superfícies frontais dessas placas de válvula são direcionadas uma para a outra.|1|ptbr|financial-phrase-bank
2628|O grão de cevada moído foi totalmente produzido na Finlândia e estará disponível nas lojas a partir do início de 2010.|1|ptbr|financial-phrase-bank
2629|A implementação do negócio está sujeita à aprovação da Autoridade da Concorrência da Finlândia.|1|ptbr|financial-phrase-bank
2630|O discurso inaugural será feito por Hannu Kyrolainen, embaixador da Finlândia na República Tcheca.|1|ptbr|financial-phrase-bank
2631|A faixa de aumento irá variar até 10%.|1|ptbr|financial-phrase-bank
2632|O valor total inicial estimado foi de 1744900 EUR e o valor final do prêmio foi de 1744900 EUR.|1|ptbr|financial-phrase-bank
2633|O Internal Revenue Service prevê que cerca de 20 por cento de todos os contribuintes esperem até as últimas duas semanas para apresentar o pedido, com cerca de 40 milhões de declarações apresentadas em abril.|1|ptbr|financial-phrase-bank
2634|A última data para registro é 4 de abril de 2006.|1|ptbr|financial-phrase-bank
2635|As demissões afetarão 240 pessoas de um total de 320 funcionários da Okmetic na Finlândia.|0|ptbr|financial-phrase-bank
2636|A Linha 4 será totalmente subterrânea e terá 10 estações que serão executadas em duas etapas de implantação.|1|ptbr|financial-phrase-bank
2637|A maioria do pessoal da empresa na Finlândia é dispensada temporariamente de uma a seis semanas no período de fevereiro a junho de 2009.|0|ptbr|financial-phrase-bank
2638|O shopping será financiado em base de paridade pela Pearl Plaza LLC, a empresa de joint venture estabelecida pelo investidor chinês Shanghai Industrial Investment Holdings Co Ltd e pelo SRV Group.|1|ptbr|financial-phrase-bank
2639|O montante máximo do empréstimo de capital será de EUR 30 milhões e a subscrição mínima de EUR 10.000.|1|ptbr|financial-phrase-bank
2640|O número máximo de novas ações a serem ofertadas é de 22 milhões.|1|ptbr|financial-phrase-bank
2641|As medidas tomadas acarretarão custos únicos durante a parte final de 2006.|1|ptbr|financial-phrase-bank
2642|A fábrica terá capacidade para produzir 500 mil toneladas de celulose por ano.|1|ptbr|financial-phrase-bank
2643|O dinheiro será distribuído principalmente entre 2011 e 2012, disse a empresa.|1|ptbr|financial-phrase-bank
2644|A fonte natural de isopreno é a espécie arbórea Hevea brasiliensis, também conhecida como seringueira.|1|ptbr|financial-phrase-bank
2645|A nova atividade implicará um investimento de cerca de 5 MEUR.|1|ptbr|financial-phrase-bank
2646|A nova empresa provavelmente realizará um IPO na NYSE ou outra bolsa de valores internacional, de acordo com a Altimo, que administra os ativos de telecomunicações do Grupo Alfa e o acordo da TeliaSonera, que foi publicado no site da Comissão de Valores Mobiliários dos EUA.|1|ptbr|financial-phrase-bank
2647|Os novos proprietários majoritários da Aspocomp Thailand Co., Ltd são certas pessoas privadas pertencentes ao círculo imediato da atual parceira da Joint Venture da Aspocomp, Saha Pathana Inter-Holding Plc. .|1|ptbr|financial-phrase-bank
2648|A nova organização consiste em duas unidades de negócios: Charging & Messaging e Finance & Administration.|1|ptbr|financial-phrase-bank
2649|Os novos cads SEPA substituirão os cartões bancários finlandeses.|1|ptbr|financial-phrase-bank
2650|O pedido abrange todas as linhas de produção de uma fábrica de compensados, disse a empresa em comunicado recebido pela Lesprom Network.|1|ptbr|financial-phrase-bank
2651|O pedido é composto por quatro moinhos de bolas, que serão organizados em dois fluxos diferentes para o tratamento de minério na mina de platina de Pilanesberg.|1|ptbr|financial-phrase-bank
2652|O pedido inclui um novo formador, caixa de entrada e bobina Crecent|1|ptbr|financial-phrase-bank
2653|A produção dos contratos totaliza 72 MWe.|1|ptbr|financial-phrase-bank
2654|As partes concordaram em não divulgar o preço do negócio, disse o grupo em comunicado à imprensa.|1|ptbr|financial-phrase-bank
2655|As partes concordaram em não divulgar o valor da transação.|1|ptbr|financial-phrase-bank
2656|A data de pagamento é 25 de março de 2010.|1|ptbr|financial-phrase-bank
2657|Os planos resultarão na introdução de métodos de fabricação novos e altamente especializados e também implicarão em mudanças no pessoal da instalação.|1|ptbr|financial-phrase-bank
2658|A plataforma é baseada na plataforma MID de segunda geração da Intel, chamada Moorestown.|1|ptbr|financial-phrase-bank
2659|O preço dos títulos de valor nominal de 10.000 coroas era de 9663,51 coroas na emissão primária.|1|ptbr|financial-phrase-bank
2660|A proposta do Conselho de Administração sobre a emissão de direitos de opção, caso contrário, corresponderá à proposta do Conselho de Administração no Aviso à Assembleia Geral.|1|ptbr|financial-phrase-bank
2661|O valor da compra é de cerca de EUR 10 milhões e US $ 12,97 milhões.|1|ptbr|financial-phrase-bank
2662|O recrutamento está relacionado à realocação das operações de pesquisa da Stora Enso para Karlstad, região central da Suécia.|1|ptbr|financial-phrase-bank
2663|O módulo principal do Rádio Remoto estará disponível com potência de 4W para as bandas de frequência TDD de 2,5 GHz e 3,5 GHz.|1|ptbr|financial-phrase-bank
2664|O relatório examina a estrutura de negócios de equipamentos médicos e operações, história e produtos e fornece uma análise de suas principais linhas de receita de equipamentos médicos.|1|ptbr|financial-phrase-bank
2665|As medidas de reestruturação não afetarão a produção de material de impressão de embalagens.|1|ptbr|financial-phrase-bank
2666|A venda, que compreende o negócio de margarinas na Finlândia e na Polônia, segue a aprovação das autoridades de concorrência polonesas no início de outubro.|1|ptbr|financial-phrase-bank
2667|A venda da Savcor FACE à Cencorp resultará em lucros ou perdas que ainda não podem ser determinados, devido a fatores que incluem a valorização das ações de contraprestação a serem recebidas e as taxas de câmbio vigentes.|1|ptbr|financial-phrase-bank
2668|A venda será finalizada em setembro ou outubro, disse a empresa.|1|ptbr|financial-phrase-bank
2669|O capital social da empresa Alma Media Corporation ID 1944757-4 é de EUR 44.767.513,80 e está dividido em 74.612.523 ações.|1|ptbr|financial-phrase-bank
2670|As ações subscritas ao abrigo das opções de compra de ações foram inscritas no Registo Comercial em 20 de janeiro de 2011, data a partir da qual as novas ações constituirão direitos de acionista.|1|ptbr|financial-phrase-bank
2671|Os guindastes marítimos, que serão fabricados pelas fábricas parceiras da MacGREGOR na China, serão entregues entre 2008-2010 para navios encomendados pela chinesa COSCO, alemã Peter Dohle e Cido Shipping de Hong Kong.|1|ptbr|financial-phrase-bank
2672|O descarregador do navio é totalmente fechado ao longo de toda a linha de transporte até as instalações de armazenamento.|1|ptbr|financial-phrase-bank
2673|O local irá cobrir mais de seis hectares.|1|ptbr|financial-phrase-bank
2674|O estudo não foi desenhado para permitir uma avaliação estatística formal da atividade terapêutica, disse a empresa.|1|ptbr|financial-phrase-bank
2675|A transação ocorrerá sem o pagamento da contraprestação da fusão.|1|ptbr|financial-phrase-bank
2676|A unidade deve estar operacional durante o segundo semestre de 2007 e em operação plena em 2008.|1|ptbr|financial-phrase-bank
